Year,Round,RaceName,Driver,Team,SprintPosition,SprintGrid,SprintPoints,Status,Laps,Finished,ShootoutPosition,SprintAvgLapTime,MainQualiTime,SprintPaceDelta,Driver_encoded,Team_encoded,Circuit_encoded,Driver_Sprint_Avg_Last3,Team_Sprint_Avg_Last3,MainRace_Avg_Last5,Team_Championship_Points
2025,6,Miami Grand Prix,RUS,Mercedes,4.0,5.0,5.0,Finished,18.0,1,5.0,102.73020000000001,86.385,-0.012761213551546802,28,11,17,6.666666666666667,8.666666666666666,3.6,604.5
2025,6,Miami Grand Prix,STR,Aston Martin,5.0,16.0,4.0,Finished,18.0,1,16.0,104.57481818181819,,0.0,31,4,17,14.0,14.666666666666666,15.6,266.0
2025,6,Miami Grand Prix,TSU,Red Bull Racing,6.0,20.0,3.0,Finished,18.0,1,18.0,106.24400000000001,86.943,0.014517486526888002,32,14,17,10.666666666666666,4.0,12.8,790.0
2025,6,Miami Grand Prix,ANT,Mercedes,7.0,1.0,2.0,Finished,18.0,1,1.0,102.44733333333335,86.271,-0.014158367580997089,2,11,17,10.45662100456621,4.666666666666667,5.4,604.5
2025,6,Miami Grand Prix,GAS,Alpine,8.0,13.0,1.0,Finished,18.0,1,13.0,106.514,,0.0,9,3,17,10.0,12.666666666666666,13.6,170.0
2025,6,Miami Grand Prix,HUL,Kick Sauber,9.0,11.0,0.0,Finished,18.0,1,11.0,106.58518181818182,,0.0,13,9,17,14.0,17.333333333333332,13.4,70.0
2025,6,Miami Grand Prix,HAD,Racing Bulls,10.0,9.0,0.0,Finished,18.0,1,9.0,104.106,,0.0,11,13,17,10.45662100456621,10.45662100456621,13.8,88.0
2025,6,Miami Grand Prix,ALB,Williams,11.0,8.0,0.0,Finished,18.0,1,8.0,104.17036363636363,86.682,-0.002370572522173431,0,15,17,12.333333333333334,15.333333333333334,13.2,124.0
2025,6,Miami Grand Prix,OCO,Haas F1 Team,12.0,12.0,0.0,Finished,18.0,1,12.0,104.4163,86.824,-0.0016517223348597732,23,8,17,14.333333333333334,15.333333333333334,10.8,73.0
2025,6,Miami Grand Prix,LAW,Racing Bulls,13.0,14.0,0.0,Finished,18.0,1,14.0,105.63854545454545,,0.0,16,13,17,20.0,10.0,12.2,88.0
2025,6,Miami Grand Prix,BEA,Haas F1 Team,14.0,19.0,0.0,Finished,18.0,1,20.0,106.15383333333334,,0.0,3,8,17,10.45662100456621,13.333333333333334,10.8,73.0
2025,6,Miami Grand Prix,BOR,Kick Sauber,15.0,18.0,0.0,Finished,18.0,1,19.0,107.10527272727272,,0.0,4,9,17,10.45662100456621,15.666666666666666,14.0,70.0
2025,6,Miami Grand Prix,DOO,Alpine,16.0,17.0,0.0,Finished,18.0,1,17.0,105.6839,,0.0,8,3,17,10.45662100456621,10.333333333333334,15.8,170.0
2025,6,Miami Grand Prix,VER,Red Bull Racing,17.0,4.0,0.0,Finished,18.0,1,4.0,101.941,86.204,-0.018244222590051984,33,14,17,1.3333333333333333,5.0,2.4,790.0
2025,6,Miami Grand Prix,ALO,Aston Martin,18.0,10.0,0.0,Retired,13.0,0,10.0,103.2956,,0.0,1,4,17,13.333333333333334,10.0,11.2,266.0
2025,6,Miami Grand Prix,SAI,Williams,19.0,15.0,0.0,Retired,12.0,0,15.0,103.914625,86.569,-0.0035188704716528907,29,15,17,5.333333333333333,14.666666666666666,9.8,124.0
2025,6,Miami Grand Prix,LEC,Ferrari,20.0,6.0,0.0,Retired,0.0,0,6.0,104.17036363636363,86.754,0.0,17,7,17,7.0,5.0,7.6,595.0
