Year,Round,RaceName,Driver,Team,SprintPosition,SprintGrid,SprintPoints,Status,Laps,Finished,ShootoutPosition,SprintAvgLapTime,MainQualiTime,SprintPaceDelta,Driver_encoded,Team_encoded,Circuit_encoded,Driver_Sprint_Avg_Last3,Team_Sprint_Avg_Last3,MainRace_Avg_Last5,Team_Championship_Points
2023,4,Azerbaijan Grand Prix,GAS,Alpine,13.0,17.0,0.0,Finished,17.0,1,19.0,107.05166666666668,,0.0,9,3,3,14.0,18.333333333333332,13.6,170.0
2023,4,Azerbaijan Grand Prix,DEV,AlphaTauri,14.0,18.0,0.0,Finished,17.0,1,20.0,107.42375,,0.0,7,2,3,10.480167014613778,14.0,15.6,142.0
2023,4,Azerbaijan Grand Prix,HUL,Haas F1 Team,15.0,12.0,0.0,Finished,17.0,1,17.0,108.10800000000002,,0.0,13,8,3,10.480167014613778,10.333333333333334,13.4,73.0
2023,4,Azerbaijan Grand Prix,BOT,Alfa Romeo,16.0,15.0,0.0,Finished,17.0,1,14.0,108.14641666666668,,0.0,5,0,3,10.333333333333334,13.0,15.8,53.0
2023,4,Azerbaijan Grand Prix,NOR,McLaren,17.0,10.0,0.0,Finished,17.0,1,7.0,106.9406363636364,101.281,0.0084332667700304,22,10,3,7.666666666666667,9.333333333333334,6.4,775.0
2023,4,Azerbaijan Grand Prix,OCO,Alpine,18.0,0.0,0.0,Finished,17.0,1,12.0,107.641,,0.0,23,3,3,13.0,16.0,10.8,170.0
2023,4,Azerbaijan Grand Prix,TSU,AlphaTauri,19.0,16.0,0.0,Collision damage,2.0,0,8.0,105.97779166666666,101.581,0.0,32,2,3,14.666666666666666,13.0,12.8,142.0
2023,4,Azerbaijan Grand Prix,SAR,Williams,,,0.0,Accident,0.0,0,15.0,105.97779166666666,,0.0,30,15,3,10.480167014613778,16.0,16.0,124.0
2023,9,Austrian Grand Prix,VER,Red Bull Racing,1.0,1.0,8.0,Finished,24.0,1,1.0,75.74304347826087,64.391,-0.0075955848810819,33,14,2,2.6666666666666665,3.0,2.4,790.0
2023,9,Austrian Grand Prix,PER,Red Bull Racing,2.0,2.0,7.0,Finished,24.0,1,15.0,76.56621739130435,,0.0,24,14,2,3.6666666666666665,1.6666666666666667,14.8,790.0
2023,9,Austrian Grand Prix,SAI,Ferrari,3.0,5.0,6.0,Finished,24.0,1,3.0,76.6242608695652,64.581,0.0009373652848723,29,7,2,3.3333333333333335,4.333333333333333,9.8,595.0
2023,9,Austrian Grand Prix,STR,Aston Martin,4.0,7.0,5.0,Finished,24.0,1,6.0,76.88373913043478,64.893,-0.0004981045512557,31,4,2,12.333333333333334,10.0,15.6,266.0
2023,9,Austrian Grand Prix,ALO,Aston Martin,5.0,6.0,4.0,Finished,24.0,1,7.0,76.87260869565218,64.911,-0.0009204226474616,1,4,2,14.666666666666666,6.0,11.2,266.0
2023,9,Austrian Grand Prix,HUL,Haas F1 Team,6.0,4.0,3.0,Finished,24.0,1,8.0,76.10859090909092,65.09,-0.0136184156191134,13,8,2,15.0,12.666666666666666,13.4,73.0
2023,9,Austrian Grand Prix,OCO,Alpine,7.0,8.0,2.0,Finished,24.0,1,12.0,77.10665217391305,,0.0,23,3,2,13.666666666666666,16.333333333333332,10.8,170.0
2023,9,Austrian Grand Prix,RUS,Mercedes,8.0,15.0,1.0,Finished,24.0,1,11.0,75.98304545454546,,0.0,28,11,2,3.0,4.666666666666667,3.6,604.5
2023,9,Austrian Grand Prix,NOR,McLaren,9.0,3.0,0.0,Finished,24.0,1,4.0,77.14230434782608,64.658,0.0064886184374296,22,10,2,11.666666666666666,12.666666666666666,6.4,775.0
2023,9,Austrian Grand Prix,HAM,Mercedes,10.0,18.0,0.0,Finished,24.0,1,5.0,76.4964090909091,64.819,-0.0043953468094465,12,11,2,6.0,6.333333333333333,10.0,604.5
2023,9,Austrian Grand Prix,PIA,McLaren,11.0,17.0,0.0,Finished,24.0,1,13.0,76.6531818181818,,0.0,25,10,2,10.0,12.0,10.0,775.0
2023,9,Austrian Grand Prix,LEC,Ferrari,12.0,9.0,0.0,Finished,24.0,1,2.0,76.73854545454546,64.439,0.0046133985508332,17,7,2,3.3333333333333335,3.3333333333333335,7.6,595.0
2023,9,Austrian Grand Prix,ALB,Williams,13.0,11.0,0.0,Finished,24.0,1,10.0,76.76804545454546,65.823,-0.0163424605308095,0,15,2,15.0,14.5,13.2,124.0
2023,9,Austrian Grand Prix,MAG,Haas F1 Team,14.0,10.0,0.0,Finished,24.0,1,19.0,76.90113636363638,,0.0,19,8,2,8.666666666666666,10.666666666666666,11.0,73.0
2023,9,Austrian Grand Prix,GAS,Alpine,15.0,12.0,0.0,Finished,24.0,1,9.0,77.85391304347824,65.17,0.0078505225186069,9,3,2,12.666666666666666,12.666666666666666,13.6,170.0
2023,9,Austrian Grand Prix,TSU,AlphaTauri,16.0,13.0,0.0,Finished,24.0,1,16.0,77.24863636363638,,0.0,32,2,2,17.0,16.0,12.8,142.0
2023,9,Austrian Grand Prix,DEV,AlphaTauri,17.0,14.0,0.0,Finished,24.0,1,20.0,77.23959090909091,,0.0,7,2,2,14.0,16.333333333333332,15.6,142.0
2023,9,Austrian Grand Prix,SAR,Williams,18.0,20.0,0.0,Finished,24.0,1,18.0,77.07572727272726,,0.0,30,15,2,10.480167014613778,11.0,16.0,124.0
2023,9,Austrian Grand Prix,ZHO,Alfa Romeo,19.0,16.0,0.0,Finished,24.0,1,17.0,77.3214090909091,,0.0,35,0,2,13.0,14.0,12.8,53.0
2023,9,Austrian Grand Prix,BOT,Alfa Romeo,20.0,19.0,0.0,Finished,24.0,1,14.0,78.44069565217391,,0.0,5,0,2,13.333333333333334,15.666666666666666,15.8,53.0
2023,12,Belgian Grand Prix,VER,Red Bull Racing,1.0,1.0,8.0,Finished,11.0,1,1.0,123.141875,106.168,-0.0173600572183668,33,14,5,2.6666666666666665,2.0,2.4,790.0
2023,12,Belgian Grand Prix,PIA,McLaren,2.0,2.0,7.0,Finished,11.0,1,6.0,122.148125,107.365,-0.0363678293996134,25,10,5,10.5,12.333333333333334,10.0,775.0
2023,12,Belgian Grand Prix,GAS,Alpine,3.0,6.0,6.0,Finished,11.0,1,12.0,123.46025,,0.0,9,3,5,12.666666666666666,13.333333333333334,13.6,170.0
2023,12,Belgian Grand Prix,SAI,Ferrari,4.0,3.0,5.0,Finished,11.0,1,5.0,123.845625,107.152,-0.0209765185183212,29,7,5,3.3333333333333335,6.666666666666667,9.8,595.0
2023,12,Belgian Grand Prix,LEC,Ferrari,5.0,4.0,4.0,Finished,11.0,1,2.0,126.601875,106.988,0.0023190859691678,17,7,5,6.666666666666667,6.333333333333333,7.6,595.0
2023,12,Belgian Grand Prix,NOR,McLaren,6.0,5.0,3.0,Finished,11.0,1,7.0,126.65325,107.669,-0.0036243438275194,22,10,5,11.0,7.333333333333333,6.4,775.0
2023,12,Belgian Grand Prix,HAM,Mercedes,7.0,7.0,2.0,Finished,11.0,1,4.0,123.4825,107.087,-0.0232381675532106,12,11,5,6.666666666666667,8.333333333333334,10.0,604.5
2023,12,Belgian Grand Prix,RUS,Mercedes,8.0,10.0,1.0,Finished,11.0,1,8.0,126.9455,107.805,-0.0025843592586576,28,11,5,4.333333333333333,8.333333333333334,3.6,604.5
2023,12,Belgian Grand Prix,OCO,Alpine,9.0,9.0,0.0,Finished,11.0,1,15.0,127.522375,,0.0,23,3,5,14.0,8.333333333333334,10.8,170.0
2023,12,Belgian Grand Prix,RIC,AlphaTauri,10.0,11.0,0.0,Finished,11.0,1,19.0,125.640625,,0.0,27,2,5,9.666666666666666,17.333333333333332,13.2,142.0
2023,12,Belgian Grand Prix,STR,Aston Martin,11.0,14.0,0.0,Finished,11.0,1,10.0,125.900125,108.841,-0.02049877655366,31,4,5,9.333333333333334,5.666666666666667,15.6,266.0
2023,12,Belgian Grand Prix,ALB,Williams,12.0,12.0,0.0,Finished,11.0,1,16.0,126.312625,,0.0,0,15,5,14.0,15.5,13.2,124.0
2023,12,Belgian Grand Prix,BOT,Alfa Romeo,13.0,17.0,0.0,Finished,11.0,1,14.0,126.439625,,0.0,5,0,5,16.666666666666668,18.333333333333332,15.8,53.0
2023,12,Belgian Grand Prix,MAG,Haas F1 Team,14.0,18.0,0.0,Finished,11.0,1,13.0,128.98274999999998,,0.0,19,8,5,11.0,11.666666666666666,11.0,73.0
2023,12,Belgian Grand Prix,ZHO,Alfa Romeo,15.0,19.0,0.0,Finished,11.0,1,17.0,129.198375,,0.0,35,0,5,14.666666666666666,17.333333333333332,12.8,53.0
2023,12,Belgian Grand Prix,SAR,Williams,16.0,13.0,0.0,Finished,11.0,1,18.0,128.91162500000002,,0.0,30,15,5,18.0,14.333333333333334,16.0,124.0
2023,12,Belgian Grand Prix,HUL,Haas F1 Team,17.0,20.0,0.0,Finished,11.0,1,20.0,127.67825,,0.0,13,8,5,10.5,11.333333333333334,13.4,73.0
2023,12,Belgian Grand Prix,TSU,AlphaTauri,18.0,16.0,0.0,Finished,11.0,1,11.0,128.59275,,0.0,32,2,5,16.666666666666668,14.333333333333334,12.8,142.0
2023,12,Belgian Grand Prix,PER,Red Bull Racing,19.0,8.0,0.0,Collision damage,8.0,0,3.0,128.83120000000002,107.045,0.0193930288445809,24,14,5,2.6666666666666665,1.3333333333333333,14.8,790.0
2023,12,Belgian Grand Prix,ALO,Aston Martin,20.0,15.0,0.0,Accident,2.0,0,9.0,139.843,107.843,0.0989151689006915,1,4,5,9.666666666666666,6.666666666666667,11.2,266.0
2023,17,Qatar Grand Prix,PIA,McLaren,1.0,1.0,8.0,Finished,19.0,1,6.0,89.30136363636365,84.54,-0.0255372071124793,25,10,20,7.666666666666667,6.333333333333333,10.0,775.0
2023,17,Qatar Grand Prix,VER,Red Bull Racing,2.0,3.0,7.0,Finished,19.0,1,1.0,89.83463636363638,83.778,-0.0106840229034134,33,14,20,1.6666666666666667,7.333333333333333,2.4,790.0
2023,17,Qatar Grand Prix,NOR,McLaren,3.0,2.0,6.0,Finished,19.0,1,10.0,90.9099090909091,,0.0,22,10,20,10.666666666666666,3.0,6.4,775.0
2023,17,Qatar Grand Prix,RUS,Mercedes,4.0,4.0,5.0,Finished,19.0,1,2.0,89.1396,84.219,-0.0235026359595277,28,11,20,6.666666666666667,8.333333333333334,3.6,604.5
2023,17,Qatar Grand Prix,HAM,Mercedes,5.0,12.0,4.0,Finished,19.0,1,3.0,90.7323,84.305,-0.0071171428984444,12,11,20,8.0,6.333333333333333,10.0,604.5
2023,17,Qatar Grand Prix,SAI,Ferrari,6.0,5.0,3.0,Finished,19.0,1,12.0,91.50454545454546,,0.0,29,7,20,4.0,7.0,9.8,595.0
2023,17,Qatar Grand Prix,ALB,Williams,7.0,17.0,2.0,Finished,19.0,1,14.0,91.357,,0.0,0,15,20,11.333333333333334,15.333333333333334,13.2,124.0
2023,17,Qatar Grand Prix,ALO,Aston Martin,8.0,9.0,1.0,Finished,19.0,1,4.0,92.315,84.369,0.0094196649986547,1,4,20,10.333333333333334,12.0,11.2,266.0
2023,17,Qatar Grand Prix,GAS,Alpine,9.0,11.0,0.0,Finished,19.0,1,7.0,91.488,84.553,-0.0017968169579644,9,3,20,10.333333333333334,9.0,13.6,170.0
2023,17,Qatar Grand Prix,BOT,Alfa Romeo,10.0,13.0,0.0,Finished,19.0,1,9.0,91.5126,85.058,-0.0075097128778547,5,0,20,16.333333333333332,16.0,15.8,53.0
2023,17,Qatar Grand Prix,TSU,AlphaTauri,11.0,18.0,0.0,Finished,19.0,1,11.0,91.8584,,0.0,32,2,20,17.666666666666668,15.0,12.8,142.0
2023,17,Qatar Grand Prix,LEC,Ferrari,12.0,6.0,0.0,Finished,19.0,1,5.0,90.6353,84.424,-0.0095866580121206,17,7,20,6.333333333333333,5.0,7.6,595.0
2023,17,Qatar Grand Prix,STR,Aston Martin,13.0,16.0,0.0,Finished,19.0,1,17.0,93.56254545454546,,0.0,31,4,20,7.666666666666667,13.0,15.6,266.0
2023,17,Qatar Grand Prix,MAG,Haas F1 Team,14.0,19.0,0.0,Finished,19.0,1,19.0,93.87681818181818,,0.0,19,8,20,13.0,15.0,11.0,73.0
2023,17,Qatar Grand Prix,ZHO,Alfa Romeo,15.0,15.0,0.0,Finished,19.0,1,20.0,93.91318181818184,,0.0,35,0,20,15.333333333333334,12.666666666666666,12.8,53.0
2023,17,Qatar Grand Prix,HUL,Haas F1 Team,16.0,7.0,0.0,Retired,11.0,0,15.0,92.6806,,0.0,13,8,20,12.666666666666666,15.0,13.4,73.0
2023,17,Qatar Grand Prix,OCO,Alpine,17.0,10.0,0.0,Retired,10.0,0,8.0,92.21340000000002,84.763,0.00364251600965,23,3,20,11.333333333333334,7.0,10.8,170.0
2023,17,Qatar Grand Prix,PER,Red Bull Racing,18.0,8.0,0.0,Retired,10.0,0,13.0,92.9292,,0.0,24,14,20,7.333333333333333,7.333333333333333,14.8,790.0
2023,17,Qatar Grand Prix,SAR,Williams,19.0,20.0,0.0,Retired,2.0,0,16.0,123.562,,0.0,30,15,20,17.0,11.666666666666666,16.0,124.0
2023,17,Qatar Grand Prix,LAW,AlphaTauri,20.0,14.0,0.0,Retired,0.0,0,18.0,91.5126,,0.0,16,2,20,10.480167014613778,13.0,12.2,142.0
2023,18,United States Grand Prix,VER,Red Bull Racing,1.0,1.0,8.0,Finished,19.0,1,6.0,99.49561111111112,95.081,-0.0205626037176402,33,14,28,1.3333333333333333,13.0,2.4,790.0
2023,18,United States Grand Prix,HAM,Mercedes,2.0,3.0,7.0,Finished,19.0,1,3.0,99.9777222222222,94.862,-0.0135133148590559,12,11,28,7.333333333333333,5.666666666666667,10.0,604.5
2023,18,United States Grand Prix,LEC,Ferrari,3.0,2.0,6.0,Finished,19.0,1,1.0,100.35766666666667,94.723,-0.0083111648558186,17,7,28,9.666666666666666,7.666666666666667,7.6,595.0
2023,18,United States Grand Prix,NOR,McLaren,4.0,4.0,5.0,Finished,19.0,1,2.0,100.3047222222222,94.853,-0.0101996266150197,22,10,28,6.0,3.3333333333333335,6.4,775.0
2023,18,United States Grand Prix,PER,Red Bull Racing,5.0,7.0,4.0,Finished,19.0,1,9.0,100.47105555555557,95.173,-0.0119278062257381,24,14,28,13.0,7.0,14.8,790.0
2023,18,United States Grand Prix,SAI,Ferrari,6.0,6.0,3.0,Finished,19.0,1,4.0,100.87527777777778,94.945,-0.0055506087277714,29,7,28,4.333333333333333,7.0,9.8,595.0
2023,18,United States Grand Prix,GAS,Alpine,7.0,9.0,2.0,Finished,19.0,1,7.0,100.94555555555554,95.089,-0.0063732991109735,9,3,28,9.0,11.666666666666666,13.6,170.0
2023,18,United States Grand Prix,RUS,Mercedes,8.0,11.0,1.0,Finished,19.0,1,5.0,100.79355555555556,95.079,-0.0077644325615403,28,11,28,6.666666666666667,3.6666666666666665,3.6,604.5
2023,18,United States Grand Prix,ALB,Williams,9.0,8.0,0.0,Finished,19.0,1,18.0,101.04105555555556,,0.0,0,15,28,10.666666666666666,14.0,13.2,124.0
2023,18,United States Grand Prix,PIA,McLaren,10.0,5.0,0.0,Finished,19.0,1,10.0,101.58066666666669,95.467,-0.0040967810923583,25,10,28,4.666666666666667,2.6666666666666665,10.0,775.0
2023,18,United States Grand Prix,OCO,Alpine,11.0,13.0,0.0,Finished,19.0,1,8.0,101.58611111111112,95.154,-0.0007512206020885,23,3,28,11.0,11.0,10.8,170.0
2023,18,United States Grand Prix,RIC,AlphaTauri,12.0,10.0,0.0,Finished,19.0,1,15.0,101.58605555555556,,0.0,27,2,28,11.0,16.333333333333332,13.2,142.0
2023,18,United States Grand Prix,ALO,Aston Martin,13.0,12.0,0.0,Finished,19.0,1,17.0,101.67055555555557,,0.0,1,4,28,11.0,13.666666666666666,11.2,266.0
2023,18,United States Grand Prix,TSU,AlphaTauri,14.0,19.0,0.0,Finished,19.0,1,11.0,101.65883333333336,,0.0,32,2,28,15.0,14.333333333333334,12.8,142.0
2023,18,United States Grand Prix,HUL,Haas F1 Team,15.0,16.0,0.0,Finished,19.0,1,16.0,102.05788888888888,,0.0,13,8,28,13.0,15.666666666666666,13.4,73.0
2023,18,United States Grand Prix,BOT,Alfa Romeo,16.0,18.0,0.0,Finished,19.0,1,13.0,102.43155555555556,,0.0,5,0,28,14.333333333333334,13.333333333333334,15.8,53.0
2023,18,United States Grand Prix,ZHO,Alfa Romeo,17.0,15.0,0.0,Finished,19.0,1,12.0,102.37472222222225,,0.0,35,0,28,16.333333333333332,13.666666666666666,12.8,53.0
2023,18,United States Grand Prix,MAG,Haas F1 Team,18.0,17.0,0.0,Finished,19.0,1,14.0,102.92522222222222,,0.0,19,8,28,14.0,15.0,11.0,73.0
2023,18,United States Grand Prix,SAR,Williams,19.0,20.0,0.0,Finished,19.0,1,20.0,102.79283333333336,,0.0,30,15,28,17.666666666666668,11.666666666666666,16.0,124.0
2023,18,United States Grand Prix,STR,Aston Martin,20.0,14.0,0.0,Brakes,16.0,0,19.0,102.42600000000002,,0.0,31,4,28,9.333333333333334,11.333333333333334,15.6,266.0
2023,20,São Paulo Grand Prix,VER,Red Bull Racing,1.0,2.0,8.0,Finished,24.0,1,1.0,75.14065217391304,70.727,-0.0083148910679883,33,14,26,1.3333333333333333,8.0,2.4,790.0
2023,20,São Paulo Grand Prix,NOR,McLaren,2.0,1.0,7.0,Finished,24.0,1,7.0,75.27739130434782,71.987,-0.0241591611813436,22,10,26,4.333333333333333,5.666666666666667,6.4,775.0
2023,20,São Paulo Grand Prix,PER,Red Bull Racing,3.0,3.0,6.0,Finished,24.0,1,9.0,75.64430434782608,72.321,-0.0240407974060359,24,14,26,14.0,2.3333333333333335,14.8,790.0
2023,20,São Paulo Grand Prix,RUS,Mercedes,4.0,4.0,5.0,Finished,24.0,1,6.0,76.22947826086957,71.59,-0.0061704795231132,28,11,26,6.666666666666667,5.0,3.6,604.5
2023,20,São Paulo Grand Prix,LEC,Ferrari,5.0,7.0,4.0,Finished,24.0,1,2.0,76.27821739130435,71.021,0.0024275253051561,17,7,26,6.666666666666667,7.0,7.6,595.0
2023,20,São Paulo Grand Prix,TSU,AlphaTauri,6.0,6.0,3.0,Finished,24.0,1,16.0,76.27691304347825,,0.0,32,2,26,14.333333333333334,15.333333333333334,12.8,142.0
2023,20,São Paulo Grand Prix,HAM,Mercedes,7.0,5.0,2.0,Finished,24.0,1,5.0,76.57730434782607,71.469,6.501383886270418e-05,12,11,26,4.666666666666667,4.666666666666667,10.0,604.5
2023,20,São Paulo Grand Prix,SAI,Ferrari,8.0,9.0,1.0,Finished,24.0,1,8.0,76.52152173913042,71.989,-0.0079393636911445,29,7,26,5.333333333333333,4.666666666666667,9.8,595.0
2023,20,São Paulo Grand Prix,RIC,AlphaTauri,9.0,8.0,0.0,Finished,24.0,1,17.0,76.49556521739132,,0.0,27,2,26,11.0,10.666666666666666,13.2,142.0
2023,20,São Paulo Grand Prix,PIA,McLaren,10.0,10.0,0.0,Finished,24.0,1,10.0,76.60613043478261,,0.0,25,10,26,4.333333333333333,5.333333333333333,10.0,775.0
2023,20,São Paulo Grand Prix,ALO,Aston Martin,11.0,15.0,0.0,Finished,24.0,1,4.0,76.56734782608696,71.387,0.001082336760698,1,4,26,13.666666666666666,15.333333333333334,11.2,266.0
2023,20,São Paulo Grand Prix,STR,Aston Martin,12.0,17.0,0.0,Finished,24.0,1,3.0,76.56573913043478,71.344,0.0016629873826841,31,4,26,14.666666666666666,14.666666666666666,15.6,266.0
2023,20,São Paulo Grand Prix,GAS,Alpine,13.0,13.0,0.0,Finished,24.0,1,13.0,76.68404347826086,,0.0,9,3,26,6.333333333333333,11.666666666666666,13.6,170.0
2023,20,São Paulo Grand Prix,OCO,Alpine,14.0,16.0,0.0,Finished,24.0,1,12.0,76.7228695652174,,0.0,23,3,26,12.333333333333334,10.333333333333334,10.8,170.0
2023,20,São Paulo Grand Prix,ALB,Williams,15.0,19.0,0.0,Finished,24.0,1,15.0,76.69286956521739,,0.0,0,15,26,9.333333333333334,15.666666666666666,13.2,124.0
2023,20,São Paulo Grand Prix,MAG,Haas F1 Team,16.0,11.0,0.0,Finished,24.0,1,14.0,77.34747826086955,,0.0,19,8,26,15.333333333333334,16.333333333333332,11.0,73.0
2023,20,São Paulo Grand Prix,ZHO,Alfa Romeo,17.0,18.0,0.0,Finished,24.0,1,20.0,77.35017391304349,,0.0,35,0,26,15.666666666666666,16.0,12.8,53.0
2023,20,São Paulo Grand Prix,HUL,Haas F1 Team,18.0,12.0,0.0,Finished,24.0,1,11.0,77.50147826086956,,0.0,13,8,26,16.0,16.333333333333332,13.4,73.0
2023,20,São Paulo Grand Prix,BOT,Alfa Romeo,19.0,14.0,0.0,Finished,24.0,1,18.0,77.46352173913044,,0.0,5,0,26,13.0,16.666666666666668,15.8,53.0
2023,20,São Paulo Grand Prix,SAR,Williams,20.0,20.0,0.0,Finished,24.0,1,19.0,77.41356521739131,,0.0,30,15,26,18.0,14.333333333333334,16.0,124.0
2024,5,Chinese Grand Prix,VER,Red Bull Racing,1.0,4.0,8.0,Finished,19.0,1,4.0,101.15,93.66,-0.0095774061236932,33,14,8,1.3333333333333333,3.0,2.4,790.0
2024,5,Chinese Grand Prix,HAM,Mercedes,2.0,2.0,7.0,Finished,19.0,1,2.0,101.96877777777776,,0.0,12,11,8,4.666666666666667,6.333333333333333,10.0,604.5
2024,5,Chinese Grand Prix,PER,Red Bull Racing,3.0,6.0,6.0,Finished,19.0,1,6.0,101.93516666666667,93.982,-0.0053558015155785,24,14,8,8.666666666666666,1.6666666666666667,14.8,790.0
2024,5,Chinese Grand Prix,LEC,Ferrari,4.0,7.0,5.0,Finished,19.0,1,7.0,102.02972222222222,94.289,-0.0076923299235606,17,7,8,6.666666666666667,6.333333333333333,7.6,595.0
2024,5,Chinese Grand Prix,SAI,Ferrari,5.0,5.0,4.0,Finished,19.0,1,5.0,102.27555555555556,94.297,-0.0053860836992652,29,7,8,6.666666666666667,5.666666666666667,9.8,595.0
2024,5,Chinese Grand Prix,NOR,McLaren,6.0,1.0,3.0,Finished,19.0,1,1.0,102.2298888888889,94.165,-0.004430190721384,22,10,8,3.0,7.333333333333333,6.4,775.0
2024,5,Chinese Grand Prix,PIA,McLaren,7.0,8.0,2.0,Finished,19.0,1,8.0,102.32605555555556,94.273,-0.0046403370541738,25,10,8,7.0,6.0,10.0,775.0
2024,5,Chinese Grand Prix,RUS,Mercedes,8.0,11.0,1.0,Finished,19.0,1,11.0,102.27383333333331,94.433,-0.006845331268204,28,11,8,5.333333333333333,4.333333333333333,3.6,604.5
2024,5,Chinese Grand Prix,ZHO,Kick Sauber,9.0,10.0,0.0,Finished,19.0,1,10.0,102.69377777777778,,0.0,35,9,8,16.333333333333332,10.480167014613778,12.8,70.0
2024,5,Chinese Grand Prix,MAG,Haas F1 Team,10.0,12.0,0.0,Finished,19.0,1,12.0,102.96394444444444,,0.0,19,8,8,16.0,17.333333333333332,11.0,73.0
2024,5,Chinese Grand Prix,RIC,RB,11.0,14.0,0.0,Finished,19.0,1,14.0,102.92994444444444,,0.0,27,12,8,10.333333333333334,10.480167014613778,13.2,40.0
2024,5,Chinese Grand Prix,BOT,Kick Sauber,12.0,9.0,0.0,Finished,19.0,1,9.0,102.9987222222222,94.665,-0.002255425535248,5,9,8,15.0,9.0,15.8,70.0
2024,5,Chinese Grand Prix,OCO,Alpine,13.0,17.0,0.0,Finished,19.0,1,17.0,102.95966666666664,,0.0,23,3,8,14.0,12.666666666666666,10.8,170.0
2024,5,Chinese Grand Prix,STR,Aston Martin,14.0,15.0,0.0,Finished,19.0,1,15.0,103.01166666666668,,0.0,31,4,8,15.0,14.333333333333334,15.6,266.0
2024,5,Chinese Grand Prix,GAS,Alpine,15.0,16.0,0.0,Finished,19.0,1,16.0,102.9865,,0.0,9,3,8,9.666666666666666,13.333333333333334,13.6,170.0
2024,5,Chinese Grand Prix,TSU,RB,16.0,19.0,0.0,Finished,19.0,1,19.0,103.01983333333332,,0.0,32,12,8,10.333333333333334,11.0,12.8,40.0
2024,5,Chinese Grand Prix,ALB,Williams,17.0,18.0,0.0,Finished,19.0,1,18.0,103.06927777777776,,0.0,0,15,8,10.333333333333334,18.0,13.2,124.0
2024,5,Chinese Grand Prix,SAR,Williams,18.0,20.0,0.0,Finished,19.0,1,20.0,103.2175,,0.0,30,15,8,19.333333333333332,17.333333333333332,16.0,124.0
2024,5,Chinese Grand Prix,HUL,Haas F1 Team,19.0,13.0,0.0,Finished,19.0,1,13.0,103.55711111111113,94.604,0.0038227483907713,13,8,8,16.333333333333332,14.666666666666666,13.4,73.0
2024,5,Chinese Grand Prix,ALO,Aston Martin,20.0,3.0,0.0,Retired,17.0,0,3.0,102.6058,94.148,-0.0005935776704336,1,4,8,10.666666666666666,12.333333333333334,11.2,266.0
2024,6,Miami Grand Prix,VER,Red Bull Racing,1.0,1.0,8.0,Finished,19.0,1,1.0,91.12025,87.241,-0.013102040849752,33,14,17,1.0,2.3333333333333335,2.4,790.0
2024,6,Miami Grand Prix,LEC,Ferrari,2.0,2.0,7.0,Finished,19.0,1,2.0,91.286875,87.382,-0.0129145384024013,17,7,17,4.0,5.666666666666667,7.6,595.0
2024,6,Miami Grand Prix,PER,Red Bull Racing,3.0,3.0,6.0,Finished,19.0,1,3.0,91.336125,87.46,-0.0132736127901583,24,14,17,3.6666666666666665,1.6666666666666667,14.8,790.0
2024,6,Miami Grand Prix,RIC,RB,4.0,4.0,5.0,Finished,19.0,1,4.0,91.978375,,0.0,27,12,17,10.666666666666666,13.5,13.2,40.0
2024,6,Miami Grand Prix,SAI,Ferrari,5.0,5.0,4.0,Finished,19.0,1,5.0,91.9374375,87.455,-0.0067335416073152,29,7,17,6.333333333333333,3.6666666666666665,9.8,595.0
2024,6,Miami Grand Prix,PIA,McLaren,6.0,6.0,3.0,Finished,19.0,1,6.0,91.939625,87.675,-0.0092203840318834,25,10,17,9.0,7.666666666666667,10.0,775.0
2024,6,Miami Grand Prix,HUL,Haas F1 Team,7.0,10.0,2.0,Finished,19.0,1,10.0,92.303625,88.146,-0.0106705346534826,13,8,17,17.333333333333332,15.666666666666666,13.4,73.0
2024,6,Miami Grand Prix,TSU,RB,8.0,15.0,1.0,Finished,19.0,1,15.0,92.704125,88.192,-0.0068774744372753,32,12,17,12.0,10.333333333333334,12.8,40.0
2024,6,Miami Grand Prix,GAS,Alpine,9.0,16.0,0.0,Finished,19.0,1,16.0,92.7998125,,0.0,9,3,17,11.666666666666666,14.0,13.6,170.0
2024,6,Miami Grand Prix,SAR,Williams,10.0,18.0,0.0,Finished,19.0,1,19.0,92.9226875,,0.0,30,15,17,19.0,18.333333333333332,16.0,124.0
2024,6,Miami Grand Prix,ZHO,Kick Sauber,11.0,17.0,0.0,Finished,19.0,1,17.0,92.937875,,0.0,35,9,17,14.333333333333334,10.5,12.8,70.0
2024,6,Miami Grand Prix,RUS,Mercedes,12.0,11.0,0.0,Finished,19.0,1,11.0,92.9534375,88.067,-0.002763147221483,28,11,17,6.666666666666667,5.666666666666667,3.6,604.5
2024,6,Miami Grand Prix,ALB,Williams,13.0,20.0,0.0,Finished,19.0,1,20.0,92.908125,,0.0,0,15,17,13.666666666666666,15.0,13.2,124.0
2024,6,Miami Grand Prix,BOT,Kick Sauber,14.0,19.0,0.0,Finished,19.0,1,18.0,92.98275,,0.0,5,9,17,15.666666666666666,10.666666666666666,15.8,70.0
2024,6,Miami Grand Prix,OCO,Alpine,15.0,13.0,0.0,Finished,19.0,1,13.0,92.9731875,,0.0,23,3,17,12.666666666666666,12.333333333333334,10.8,170.0
